machine_id,cycle,day,day_in_cycle,temperature,vibration,rpm,load,service_flag,failure_event
2,9,1506,66,73.36,0.1232,1479.4,72.2,0,0
2,9,1507,67,73.19,0.1319,1479.4,61.4,0,0
2,9,1508,68,76.0,0.1189,1479.6,78.6,0,0
2,9,1509,69,74.52,0.1298,1472.6,69.7,0,0
2,9,1510,70,74.66,0.1166,1483.8,60.1,0,0
2,9,1511,71,74.57,0.1099,1476.2,58.7,0,0
2,9,1512,72,78.63,0.1196,1476.5,89.5,0,0
2,9,1513,73,74.52,0.0932,1483.0,66.7,0,0
2,9,1514,74,74.39,0.1227,1478.8,75.5,0,0
2,9,1515,75,74.42,0.1295,1482.4,75.1,0,0
2,9,1516,76,72.75,0.1314,1478.6,57.0,0,0
2,9,1517,77,73.23,0.1092,1483.9,56.6,0,0
2,9,1518,78,74.27,0.1079,1476.4,35.0,0,0
2,9,1519,79,75.57,0.1537,1477.4,66.1,0,0
2,9,1520,80,74.71,0.1187,1480.0,72.1,0,0
2,9,1521,81,75.98,0.1249,1479.1,74.7,0,0
2,9,1522,82,75.38,0.1638,1481.2,73.0,0,0
2,9,1523,83,77.81,0.1444,1480.3,88.1,0,0
2,9,1524,84,72.61,0.0985,1477.0,54.7,0,0
2,9,1525,85,72.31,0.1197,1481.0,54.9,0,0
2,9,1526,86,73.81,0.1253,1480.3,62.8,0,0
2,9,1527,87,73.98,0.1245,1477.2,63.8,0,0
2,9,1528,88,75.4,0.1335,1478.2,71.3,0,0
2,9,1529,89,74.48,0.1249,1481.8,64.4,0,0
2,9,1530,90,78.01,0.1393,1479.5,86.6,0,0
2,9,1531,91,74.13,0.1113,1483.3,67.2,0,0
2,9,1532,92,75.33,0.1345,1483.2,79.8,0,0
2,9,1533,93,79.1,0.1426,1477.0,93.7,0,0
2,9,1534,94,74.01,0.1186,1473.7,76.4,0,0
2,9,1535,95,79.25,0.1344,1468.8,92.0,0,0
2,9,1536,96,75.92,0.1177,1483.7,78.5,0,0
2,9,1537,97,74.76,0.1096,1478.9,72.3,0,0
2,9,1538,98,73.01,0.1215,1484.3,46.9,0,0
2,9,1539,99,74.0,0.1247,1479.9,54.3,0,0
2,9,1540,100,72.01,0.1391,1483.8,60.7,0,0
2,9,1541,101,75.1,0.1299,1477.1,72.3,0,0
2,9,1542,102,80.36,0.1285,1472.9,92.8,0,0
2,9,1543,103,79.41,0.1668,1480.9,70.4,0,0
2,9,1544,104,74.02,0.2098,1482.4,66.0,0,0
2,9,1545,105,73.53,0.2193,1476.6,62.4,0,0
2,9,1546,106,78.66,0.1968,1480.3,79.8,0,0
2,9,1547,107,75.82,0.1198,1476.4,73.9,0,0
2,9,1548,108,78.7,0.2025,1485.1,72.8,0,0
2,9,1549,109,75.87,0.093,1472.7,44.8,0,0
2,9,1550,110,73.33,0.2121,1479.0,67.2,0,0
2,9,1551,111,75.83,0.1396,1470.8,78.3,0,0
2,9,1552,112,77.25,0.1468,1481.7,49.5,0,0
2,9,1553,113,73.22,0.1227,1481.7,55.8,0,0
2,9,1554,114,80.6,0.1745,1480.4,98.0,0,0
2,9,1555,115,81.44,0.1891,1482.3,91.3,0,0
2,9,1556,116,79.15,0.1121,1483.6,59.2,0,0
2,9,1557,117,74.08,0.1372,1481.7,64.0,0,0
2,9,1558,118,75.08,0.1387,1477.8,77.1,0,0
2,9,1559,119,72.73,0.1338,1476.7,38.6,0,0
2,9,1560,120,75.45,0.1515,1483.5,69.3,0,0
2,9,1561,121,81.16,0.1614,1479.6,98.0,0,0
2,9,1562,122,79.06,0.1491,1476.0,90.0,0,0
2,9,1563,123,79.3,0.1768,1469.3,86.6,0,0
2,9,1564,124,77.69,0.2332,1481.6,88.6,0,0
2,9,1565,125,79.36,0.2203,1476.0,67.8,0,0
2,9,1566,126,73.16,0.2227,1479.4,60.7,0,0
2,9,1567,127,74.54,0.1451,1474.3,72.2,0,0
2,9,1568,128,73.12,0.1823,1480.2,58.4,0,0
2,9,1569,129,76.5,0.1233,1468.1,80.6,0,0
2,9,1570,130,78.19,0.1825,1488.1,75.2,0,0
2,9,1571,131,75.92,0.1265,1475.9,79.6,0,0
2,9,1572,132,75.31,0.1134,1480.7,77.1,0,0
2,9,1573,133,73.01,0.1202,1477.9,58.0,0,0
2,9,1574,134,72.73,0.1826,1476.6,45.3,0,0
2,9,1575,135,76.06,0.1885,1479.6,65.1,0,0
2,9,1576,136,79.98,0.1262,1482.6,67.0,0,0
2,9,1577,137,73.53,0.1217,1477.6,70.3,0,0
2,9,1578,138,73.82,0.2169,1478.1,72.7,0,0
2,9,1579,139,74.51,0.1532,1476.0,74.0,0,0
2,9,1580,140,76.3,0.1807,1480.6,49.6,0,0
2,9,1581,141,75.03,0.1786,1478.1,50.3,0,0
2,9,1582,142,76.89,0.2198,1481.7,86.8,0,0
2,9,1583,143,75.4,0.2303,1473.0,75.3,0,0
2,9,1584,144,74.14,0.1336,1478.3,64.5,0,0
2,9,1585,145,75.27,0.1485,1484.6,73.1,0,0
2,9,1586,146,72.54,0.0966,1473.5,46.0,0,0
2,9,1587,147,74.29,0.1224,1476.4,66.3,0,0
2,9,1588,148,71.39,0.1183,1480.7,42.8,0,0
2,9,1589,149,79.53,0.1895,1478.1,80.4,0,0
2,9,1590,150,81.82,0.1306,1477.5,76.9,0,0
2,9,1591,151,81.49,0.1608,1479.6,91.4,0,0
2,9,1592,152,81.33,0.2198,1486.0,98.0,0,0
2,9,1593,153,77.92,0.1772,1482.6,87.1,0,0
2,9,1594,154,74.49,0.1636,1480.2,70.2,0,0
2,9,1595,155,72.54,0.1508,1480.2,48.8,0,0
2,9,1596,156,75.82,0.2045,1480.5,81.3,0,0
2,9,1597,157,75.24,0.1581,1476.1,66.7,0,0
2,9,1598,158,73.52,0.1258,1480.1,66.8,0,0
2,9,1599,159,75.22,0.133,1479.4,82.3,0,0
2,9,1600,160,73.19,0.1241,1477.1,60.8,0,0
2,9,1601,161,72.68,0.1257,1470.9,56.4,0,0
2,9,1602,162,76.64,0.1359,1482.6,44.3,0,0
2,9,1603,163,80.14,0.1415,1477.5,83.4,0,0
2,9,1604,164,72.88,0.1396,1467.9,69.2,0,0
2,9,1605,165,79.87,0.1294,1491.1,77.5,0,0
2,9,1606,166,76.1,0.2257,1476.3,79.1,0,0
2,9,1607,167,72.3,0.1751,1477.4,63.4,0,0
2,9,1608,168,76.44,0.1349,1481.4,63.0,0,0
2,9,1609,169,74.87,0.1317,1477.4,50.2,0,0
2,9,1610,170,72.85,0.1264,1482.9,68.4,0,0
2,9,1611,171,74.97,0.1832,1467.2,68.9,0,0
2,9,1612,172,72.79,0.1979,1472.3,56.8,0,0
2,9,1613,173,78.32,0.1744,1489.4,75.1,0,0
2,9,1614,174,85.74,0.2442,1473.5,98.0,0,0
2,9,1615,175,69.91,0.2071,1481.4,48.6,0,0
2,9,1616,176,70.96,0.2009,1482.5,40.9,0,0
2,9,1617,177,75.15,0.1589,1480.0,69.3,0,0
2,9,1618,178,72.33,0.1538,1483.0,63.7,0,0
2,9,1619,179,72.99,0.2019,1474.9,71.8,0,0
2,9,1620,180,72.77,0.1533,1474.2,75.2,0,0
3,9,1441,1,65.23,0.1408,1425.2,62.6,1,0
3,9,1442,2,67.46,0.1787,1421.5,82.5,0,0
3,9,1443,3,66.39,0.172,1429.3,71.7,0,0
3,9,1444,4,66.09,0.157,1425.8,58.5,0,0
3,9,1445,5,66.03,0.1747,1424.1,66.6,0,0
3,9,1446,6,66.54,0.141,1425.0,65.5,0,0
3,9,1447,7,65.21,0.1536,1427.9,44.3,0,0
3,9,1448,8,65.45,0.1654,1428.0,59.6,0,0
3,9,1449,9,66.77,0.1603,1425.3,71.8,0,0
3,9,1450,10,65.17,0.1176,1424.0,47.3,0,0
3,9,1451,11,65.9,0.1568,1424.7,64.2,0,0
3,9,1452,12,65.56,0.1567,1425.9,62.6,0,0
3,9,1453,13,66.7,0.1525,1424.3,60.9,0,0
3,9,1454,14,66.43,0.1381,1429.4,58.8,0,0
3,9,1455,15,64.65,0.1234,1428.5,51.4,0,0
3,9,1456,16,69.25,0.1768,1422.8,81.0,0,0
3,9,1457,17,69.87,0.1708,1424.7,83.6,0,0
3,9,1458,18,67.73,0.163,1423.3,66.8,0,0
3,9,1459,19,66.59,0.1403,1427.8,68.1,0,0
3,9,1460,20,67.66,0.1572,1427.0,65.9,0,0
3,9,1461,21,65.25,0.1367,1426.2,40.3,0,0
3,9,1462,22,65.02,0.1301,1428.4,50.2,0,0
3,9,1463,23,66.25,0.1738,1426.6,69.6,0,0
3,9,1464,24,66.18,0.1665,1424.8,60.3,0,0
3,9,1465,25,67.54,0.162,1423.3,57.6,0,0
3,9,1466,26,64.53,0.145,1430.9,50.8,0,0
3,9,1467,27,66.88,0.1279,1426.2,52.1,0,0
3,9,1468,28,65.5,0.1524,1428.9,47.2,0,0
3,9,1469,29,67.96,0.1556,1420.2,52.4,0,0
3,9,1470,30,72.51,0.1571,1424.5,98.0,0,0
3,9,1471,31,69.94,0.1684,1428.1,76.7,0,0
3,9,1472,32,69.05,0.1618,1424.0,75.9,0,0
3,9,1473,33,69.69,0.1501,1423.3,79.5,0,0
3,9,1474,34,67.92,0.1569,1424.4,55.4,0,0
3,9,1475,35,65.74,0.1246,1429.6,40.4,0,0
3,9,1476,36,67.49,0.1025,1428.5,52.6,0,0
3,9,1477,37,69.09,0.1863,1423.9,80.8,0,0
3,9,1478,38,67.85,0.1467,1427.8,71.3,0,0
3,9,1479,39,67.83,0.1681,1425.6,72.9,0,0
3,9,1480,40,68.08,0.1654,1424.3,69.3,0,0
3,9,1481,41,71.53,0.1509,1427.6,87.4,0,0
3,9,1482,42,67.49,0.1368,1425.1,46.8,0,0
3,9,1483,43,67.36,0.1469,1427.0,52.9,0,0
3,9,1484,44,69.33,0.1602,1424.8,76.7,0,0
3,9,1485,45,68.84,0.1746,1424.3,72.3,0,0
3,9,1486,46,69.64,0.1629,1427.5,76.5,0,0
3,9,1487,47,69.3,0.164,1423.6,78.4,0,0
3,9,1488,48,68.86,0.1442,1421.6,58.6,0,0
3,9,1489,49,66.73,0.154,1427.7,44.9,0,0
3,9,1490,50,66.38,0.1566,1431.2,65.3,0,0
3,9,1491,51,68.87,0.159,1428.5,66.0,0,0
3,9,1492,52,72.6,0.1577,1425.4,92.7,0,0
3,9,1493,53,74.53,0.1429,1425.2,97.2,0,0
3,9,1494,54,67.83,0.1546,1429.5,68.5,0,0
3,9,1495,55,69.47,0.1594,1428.7,73.9,0,0
3,9,1496,56,67.77,0.1354,1428.9,41.9,0,0
3,9,1497,57,65.95,0.1264,1425.1,35.0,0,0
3,9,1498,58,68.91,0.1348,1423.2,58.5,0,0
3,9,1499,59,69.18,0.1656,1432.1,64.0,0,0
3,9,1500,60,74.24,0.1677,1426.1,98.0,0,0
3,9,1501,61,73.18,0.1439,1419.0,81.9,0,0
3,9,1502,62,70.98,0.1826,1429.7,81.8,0,0
3,9,1503,63,69.91,0.1473,1424.2,70.6,0,0
3,9,1504,64,69.04,0.1649,1427.9,63.4,0,0
3,9,1505,65,68.5,0.1629,1429.2,50.9,0,0
3,9,1506,66,70.79,0.1579,1424.1,76.3,0,0
3,9,1507,67,68.65,0.1503,1428.1,56.5,0,0
3,9,1508,68,70.24,0.1578,1429.7,70.0,0,0
3,9,1509,69,68.22,0.1579,1428.5,78.3,0,0
3,9,1510,70,71.69,0.1716,1429.3,79.8,0,0
3,9,1511,71,66.1,0.1746,1424.2,43.4,0,0
3,9,1512,72,67.71,0.1541,1427.1,67.0,0,0
3,9,1513,73,70.29,0.1374,1429.6,68.0,0,0
3,9,1514,74,68.2,0.1504,1429.9,67.0,0,0
3,9,1515,75,72.59,0.1578,1426.3,87.4,0,0
3,9,1516,76,68.2,0.1519,1426.0,40.1,0,0
3,9,1517,77,67.49,0.172,1424.4,51.1,0,0
3,9,1518,78,69.14,0.1403,1427.0,58.7,0,0
3,9,1519,79,70.06,0.1497,1421.6,71.8,0,0
3,9,1520,80,72.64,0.1737,1428.8,87.0,0,0
3,9,1521,81,68.74,0.1564,1429.5,67.8,0,0
3,9,1522,82,70.28,0.1725,1423.5,79.3,0,0
3,9,1523,83,71.45,0.1566,1427.3,80.5,0,0
3,9,1524,84,68.11,0.1576,1427.7,58.6,0,0
3,9,1525,85,68.1,0.1455,1428.8,54.1,0,0
3,9,1526,86,70.41,0.1551,1433.0,67.0,0,0
3,9,1527,87,70.07,0.1422,1422.5,66.3,0,0
3,9,1528,88,69.0,0.1555,1428.8,73.3,0,0
3,9,1529,89,67.0,0.1336,1422.4,54.5,0,0
3,9,1530,90,73.84,0.1652,1428.8,90.9,0,0
3,9,1531,91,69.35,0.1703,1427.5,70.2,0,0
3,9,1532,92,70.75,0.142,1423.8,80.9,0,0
3,9,1533,93,73.14,0.1858,1428.5,88.3,0,0
3,9,1534,94,70.75,0.1744,1426.2,81.8,0,0
3,9,1535,95,67.76,0.17,1422.5,75.1,0,0
3,9,1536,96,70.24,0.1457,1432.1,70.7,0,0
3,9,1537,97,71.43,0.1833,1428.4,80.4,0,0
3,9,1538,98,67.48,0.145,1427.3,42.0,0,0
3,9,1539,99,67.97,0.1383,1426.7,41.2,0,0
3,9,1540,100,69.33,0.1632,1422.5,70.6,0,0
3,9,1541,101,69.92,0.157,1429.5,68.2,0,0
3,9,1542,102,67.48,0.1585,1423.6,54.2,0,0
3,9,1543,103,69.41,0.1593,1425.0,56.7,0,0
3,9,1544,104,66.38,0.1314,1431.4,43.3,0,0
3,9,1545,105,68.13,0.1536,1426.9,43.4,0,0
3,9,1546,106,67.56,0.1422,1425.7,52.3,0,0
3,9,1547,107,74.33,0.1676,1422.9,97.6,0,0
3,9,1548,108,70.86,0.167,1424.3,84.7,0,0
3,9,1549,109,69.2,0.2462,1434.6,68.3,0,0
3,9,1550,110,70.89,0.274,1433.3,81.6,0,1
3,9,1551,111,75.32,0.1817,1432.4,98.0,0,0
3,9,1552,112,65.37,0.1734,1426.0,41.2,0,0
3,9,1553,113,67.79,0.1861,1435.9,41.6,0,0
3,9,1554,114,74.88,0.1471,1426.5,77.2,0,0
3,9,1555,115,72.79,0.2158,1427.0,88.2,0,0
3,9,1556,116,77.11,0.1682,1429.6,90.1,0,0
3,9,1557,117,74.27,0.23,1429.5,68.6,0,0
3,9,1558,118,67.12,0.2635,1425.1,41.4,0,0
3,9,1559,119,67.31,0.2627,1425.4,53.8,0,0
3,9,1560,120,75.7,0.205,1429.2,84.5,0,0
3,9,1561,121,72.04,0.1712,1426.5,83.7,0,0
3,9,1562,122,75.44,0.1726,1428.0,98.0,0,0
3,9,1563,123,77.83,0.2329,1427.5,91.8,0,0
3,9,1564,124,74.13,0.3032,1428.3,98.0,0,0
3,9,1565,125,80.85,0.169,1431.8,98.0,0,0
3,9,1566,126,69.81,0.2299,1427.0,75.4,0,0
3,9,1567,127,69.58,0.1413,1423.7,52.1,0,0
3,9,1568,128,69.98,0.2624,1425.4,72.4,0,0
3,9,1569,129,73.52,0.2352,1431.7,87.9,0,0
3,9,1570,130,68.64,0.2129,1430.3,68.1,0,0
3,9,1571,131,70.03,0.2057,1419.9,69.4,0,0
3,9,1572,132,68.29,0.1667,1422.0,55.0,0,0
3,9,1573,133,67.45,0.272,1418.2,55.8,0,0
3,9,1574,134,68.58,0.2361,1423.0,58.9,0,0
3,9,1575,135,71.12,0.1357,1422.9,52.8,0,0
3,9,1576,136,70.86,0.1824,1426.8,79.8,0,0
3,9,1577,137,77.01,0.1732,1424.7,93.3,0,0
3,9,1578,138,69.65,0.1638,1425.8,71.2,0,0
3,9,1579,139,68.13,0.2707,1423.7,66.8,0,0
3,9,1580,140,70.88,0.2793,1427.6,81.0,0,0
3,9,1581,141,70.67,0.1943,1430.1,52.4,0,0
3,9,1582,142,70.45,0.1641,1424.7,66.7,0,0
3,9,1583,143,67.82,0.2172,1426.9,54.4,0,0
3,9,1584,144,71.86,0.1669,1427.1,69.2,0,0
3,9,1585,145,76.91,0.2911,1424.7,98.0,0,0
3,9,1586,146,66.3,0.1783,1419.2,49.8,0,0
3,9,1587,147,68.4,0.253,1432.6,48.6,0,0
3,9,1588,148,67.93,0.1633,1428.4,77.8,0,0
3,9,1589,149,71.91,0.1485,1431.3,57.0,0,0
3,9,1590,150,73.75,0.1851,1429.0,96.8,0,0
3,9,1591,151,72.39,0.1889,1419.5,78.0,0,0
3,9,1592,152,74.49,0.2378,1430.0,98.0,0,0
3,9,1593,153,74.59,0.2156,1428.1,96.6,0,0
3,9,1594,154,74.58,0.268,1421.9,81.3,0,0
3,9,1595,155,66.06,0.2544,1424.3,49.4,0,0
3,9,1596,156,71.87,0.188,1425.2,90.8,0,0
3,9,1597,157,75.05,0.2677,1421.5,72.6,0,0
3,9,1598,158,71.95,0.1791,1427.8,67.2,0,0
3,9,1599,159,70.6,0.1607,1431.7,64.2,0,0
3,9,1600,160,69.08,0.2111,1431.5,77.8,0,0
3,9,1601,161,72.22,0.1563,1422.9,56.1,0,0
3,9,1602,162,67.18,0.2191,1426.0,48.5,0,0
3,9,1603,163,68.43,0.159,1425.8,53.5,0,0
3,9,1604,164,69.87,0.1612,1426.5,72.5,0,0
3,9,1605,165,68.55,0.1675,1424.7,79.6,0,0
3,9,1606,166,69.06,0.3,1423.9,79.4,0,0
3,9,1607,167,68.62,0.1633,1421.6,77.8,0,0
3,9,1608,168,70.81,0.2059,1424.6,43.2,0,0
3,9,1609,169,66.26,0.1582,1423.5,55.5,0,0
3,9,1610,170,69.19,0.153,1427.0,76.2,0,0
3,9,1611,171,72.46,0.2163,1424.2,76.5,0,0
3,9,1612,172,67.97,0.1598,1429.3,63.3,0,0
3,9,1613,173,68.27,0.1523,1426.9,77.1,0,0
3,9,1614,174,69.07,0.1955,1424.0,74.7,0,0
3,9,1615,175,64.65,0.1657,1423.1,47.2,0,0
3,9,1616,176,67.65,0.2285,1423.3,35.0,0,0
3,9,1617,177,65.34,0.2546,1427.4,39.9,0,0
3,9,1618,178,69.44,0.2634,1427.9,70.1,0,0
3,9,1619,179,66.55,0.221,1423.8,65.3,0,0
3,9,1620,180,77.26,0.2027,1427.9,98.0,0,0
4,9,1441,1,72.46,0.0907,1436.3,61.9,1,0
4,9,1442,2,76.58,0.0904,1437.7,87.9,0,0
4,9,1443,3,73.76,0.0885,1437.6,70.1,0,0
4,9,1444,4,75.13,0.1108,1437.5,81.5,0,0
4,9,1445,5,77.73,0.1273,1435.7,98.0,0,0
4,9,1446,6,72.63,0.0824,1436.0,65.7,0,0
4,9,1447,7,69.75,0.0647,1437.6,35.0,0,0
4,9,1448,8,71.34,0.0887,1435.2,35.6,0,0
4,9,1449,9,73.15,0.1041,1439.5,65.7,0,0
4,9,1450,10,77.36,0.0852,1436.2,87.1,0,0
4,9,1451,11,72.8,0.0857,1434.7,59.6,0,0
4,9,1452,12,75.2,0.0966,1432.8,84.3,0,0
4,9,1453,13,73.97,0.0936,1438.3,62.4,0,0
4,9,1454,14,71.65,0.0692,1436.1,44.4,0,0
4,9,1455,15,72.74,0.1061,1437.9,52.8,0,0
4,9,1456,16,72.69,0.1152,1433.8,52.0,0,0
4,9,1457,17,73.55,0.0958,1438.1,60.3,0,0
4,9,1458,18,73.25,0.0796,1434.3,60.6,0,0
4,9,1459,19,75.88,0.1078,1437.0,76.4,0,0
4,9,1460,20,74.86,0.1045,1436.8,70.3,0,0
4,9,1461,21,72.93,0.0804,1436.1,46.1,0,0
4,9,1462,22,73.31,0.083,1435.1,49.5,0,0
4,9,1463,23,75.28,0.075,1435.1,70.9,0,0
4,9,1464,24,74.72,0.111,1438.3,71.3,0,0
4,9,1465,25,75.49,0.1036,1436.3,77.0,0,0
4,9,1466,26,72.89,0.0733,1439.0,45.4,0,0
4,9,1467,27,73.35,0.0742,1436.5,60.1,0,0
4,9,1468,28,72.46,0.0553,1434.5,42.2,0,0
4,9,1469,29,72.09,0.0791,1430.2,36.8,0,0
4,9,1470,30,77.66,0.0977,1435.5,84.4,0,0
4,9,1471,31,79.4,0.1093,1438.4,92.7,0,0
4,9,1472,32,77.25,0.0911,1434.4,87.9,0,0
4,9,1473,33,75.89,0.112,1438.7,78.7,0,0
4,9,1474,34,75.36,0.0907,1439.3,76.6,0,0
4,9,1475,35,73.61,0.1173,1433.4,54.0,0,0
4,9,1476,36,73.77,0.0818,1438.7,50.8,0,0
4,9,1477,37,76.03,0.1054,1432.4,70.9,0,0
4,9,1478,38,74.07,0.0839,1433.7,62.2,0,0
4,9,1479,39,75.61,0.0725,1432.2,62.5,0,0
4,9,1480,40,74.75,0.0832,1436.8,64.0,0,0
4,9,1481,41,73.62,0.0737,1432.0,44.3,0,0
4,9,1482,42,73.39,0.0868,1435.6,54.7,0,0
4,9,1483,43,76.15,0.1107,1437.0,72.3,0,0
4,9,1484,44,80.09,0.1055,1433.6,86.7,0,0
4,9,1485,45,76.09,0.1056,1438.8,65.2,0,0
4,9,1486,46,77.73,0.093,1436.0,84.6,0,0
4,9,1487,47,79.54,0.096,1436.3,82.4,0,0
4,9,1488,48,77.37,0.1095,1438.9,78.2,0,0
4,9,1489,49,77.09,0.1015,1434.2,60.2,0,0
4,9,1490,50,76.1,0.0943,1435.5,72.1,0,0
4,9,1491,51,77.39,0.1089,1434.6,72.9,0,0
4,9,1492,52,77.14,0.0909,1436.4,67.4,0,0
4,9,1493,53,75.35,0.0979,1431.9,64.1,0,0
4,9,1494,54,75.87,0.1015,1432.9,73.5,0,0
4,9,1495,55,77.42,0.0907,1434.1,79.2,0,0
4,9,1496,56,74.22,0.0862,1437.8,50.9,0,0
4,9,1497,57,73.65,0.0513,1436.3,38.9,0,0
4,9,1498,58,75.71,0.0967,1439.4,58.3,0,0
4,9,1499,59,76.52,0.0992,1431.5,62.9,0,0
4,9,1500,60,79.08,0.1034,1436.8,82.6,0,0
4,9,1501,61,82.55,0.111,1440.8,98.0,0,1
4,9,1502,62,76.42,0.0877,1440.5,68.9,0,0
4,9,1503,63,76.61,0.0987,1434.7,62.6,0,0
4,9,1504,64,75.46,0.0959,1431.3,67.1,0,0
4,9,1505,65,76.89,0.116,1427.8,71.0,0,0
4,9,1506,66,80.14,0.0946,1436.6,87.4,0,0
4,9,1507,67,75.98,0.1075,1436.1,56.6,0,0
4,9,1508,68,77.93,0.1101,1437.1,79.1,0,0
4,9,1509,69,80.9,0.0934,1437.2,86.9,0,0
4,9,1510,70,75.91,0.0896,1429.1,53.8,0,0
4,9,1511,71,79.39,0.0731,1434.4,47.8,0,0
4,9,1512,72,76.39,0.0783,1440.1,75.7,0,0
4,9,1513,73,76.32,0.0821,1435.7,61.1,0,0
4,9,1514,74,79.65,0.0953,1436.9,80.8,0,0
4,9,1515,75,78.86,0.099,1437.7,78.9,0,0
4,9,1516,76,77.48,0.0989,1441.7,76.7,0,0
4,9,1517,77,76.26,0.0974,1431.4,58.8,0,0
4,9,1518,78,75.01,0.0855,1432.7,57.5,0,0
4,9,1519,79,76.75,0.0924,1430.5,74.0,0,0
4,9,1520,80,78.4,0.1026,1440.2,74.0,0,0
4,9,1521,81,76.99,0.0963,1436.5,65.0,0,0
4,9,1522,82,79.43,0.1111,1437.4,75.3,0,0
4,9,1523,83,78.98,0.0804,1438.9,75.8,0,0
4,9,1524,84,73.37,0.094,1435.0,39.4,0,0
4,9,1525,85,73.76,0.0619,1439.2,35.0,0,0
4,9,1526,86,77.09,0.1159,1432.0,70.9,0,0
4,9,1527,87,76.64,0.0953,1434.4,60.6,0,0
4,9,1528,88,75.3,0.0977,1440.3,51.8,0,0
4,9,1529,89,73.73,0.0787,1435.3,49.0,0,0
4,9,1530,90,82.93,0.1335,1435.9,98.0,0,0
4,9,1531,91,80.09,0.0924,1428.2,79.2,0,0
4,9,1532,92,78.51,0.0984,1433.2,65.0,0,0
4,9,1533,93,82.63,0.0874,1430.9,98.0,0,0
4,9,1534,94,81.16,0.1076,1438.5,88.6,0,0
4,9,1535,95,81.72,0.0995,1430.7,93.4,0,0
4,9,1536,96,82.26,0.0989,1433.7,90.1,0,0
4,9,1537,97,79.45,0.0923,1435.3,82.3,0,0
4,9,1538,98,78.21,0.1027,1438.3,58.4,0,0
4,9,1539,99,77.42,0.0817,1438.1,45.0,0,0
4,9,1540,100,77.78,0.0817,1436.4,73.5,0,0
4,9,1541,101,80.05,0.1036,1434.4,82.6,0,0
4,9,1542,102,75.5,0.0954,1438.0,55.5,0,0
4,9,1543,103,78.59,0.0799,1440.7,77.6,0,0
4,9,1544,104,77.88,0.1885,1438.1,72.2,0,0
4,9,1545,105,80.04,0.0994,1433.4,76.9,0,0
4,9,1546,106,78.76,0.1464,1435.7,60.9,0,0
4,9,1547,107,81.49,0.1724,1432.2,79.9,0,0
4,9,1548,108,79.35,0.18,1433.3,73.1,0,0
4,9,1549,109,78.69,0.1105,1433.4,74.9,0,0
4,9,1550,110,79.65,0.1047,1435.9,86.6,0,0
4,9,1551,111,81.28,0.1768,1433.4,80.2,0,0
4,9,1552,112,77.46,0.1226,1442.4,57.6,0,0
4,9,1553,113,78.43,0.1729,1436.1,62.4,0,0
4,9,1554,114,80.86,0.0956,1437.4,63.3,0,0
4,9,1555,115,80.97,0.1223,1436.1,72.5,0,0
4,9,1556,116,81.67,0.1279,1426.4,60.0,0,0
4,9,1557,117,77.32,0.0883,1446.5,54.5,0,0
4,9,1558,118,76.82,0.0907,1431.6,59.1,0,0
4,9,1559,119,77.28,0.1186,1430.4,55.0,0,0
4,9,1560,120,81.23,0.145,1433.7,75.1,0,0
4,9,1561,121,83.6,0.1354,1434.1,98.0,0,0
4,9,1562,122,84.45,0.1167,1437.6,98.0,0,0
4,9,1563,123,83.31,0.1596,1439.4,98.0,0,0
4,9,1564,124,82.29,0.1333,1436.2,94.3,0,0
4,9,1565,125,78.78,0.0985,1434.7,81.5,0,0
4,9,1566,126,75.9,0.0845,1438.2,45.5,0,0
4,9,1567,127,74.8,0.1392,1433.8,54.5,0,0
4,9,1568,128,78.04,0.1162,1434.5,75.1,0,0
4,9,1569,129,77.62,0.1764,1432.9,79.8,0,0
4,9,1570,130,78.26,0.1463,1440.0,76.9,0,0
4,9,1571,131,75.57,0.1423,1430.9,47.9,0,0
4,9,1572,132,78.61,0.0983,1430.2,77.4,0,0
4,9,1573,133,77.56,0.1286,1434.3,60.5,0,0
4,9,1574,134,77.27,0.1745,1445.2,76.5,0,0
4,9,1575,135,77.31,0.1922,1433.0,74.0,0,0
4,9,1576,136,78.4,0.112,1440.4,66.1,0,0
4,9,1577,137,78.43,0.1597,1434.9,81.5,0,0
4,9,1578,138,77.47,0.1185,1436.3,67.3,0,0
4,9,1579,139,84.47,0.0987,1442.0,80.7,0,0
4,9,1580,140,81.53,0.1735,1434.3,59.9,0,0
4,9,1581,141,76.13,0.1437,1439.0,57.9,0,0
4,9,1582,142,81.01,0.1012,1437.8,92.4,0,0
4,9,1583,143,84.75,0.1759,1434.8,85.5,0,0
4,9,1584,144,81.92,0.1061,1441.6,72.8,0,0
4,9,1585,145,74.95,0.1189,1426.9,42.2,0,0
4,9,1586,146,75.97,0.1377,1434.1,63.1,0,0
4,9,1587,147,74.51,0.079,1430.5,48.4,0,0
4,9,1588,148,73.9,0.1368,1431.0,35.0,0,0
4,9,1589,149,73.93,0.0912,1437.3,38.6,0,0
4,9,1590,150,77.81,0.1425,1430.7,75.8,0,0
4,9,1591,151,82.04,0.1005,1439.1,98.0,0,0
4,9,1592,152,78.68,0.1287,1434.7,79.5,0,0
4,9,1593,153,82.58,0.1913,1440.2,97.5,0,0
4,9,1594,154,80.27,0.1098,1437.2,69.8,0,0
4,9,1595,155,74.54,0.1588,1440.6,54.1,0,0
4,9,1596,156,76.17,0.0839,1431.5,69.7,0,0
